Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Days On Trulia,Zipcode,Days on Market,City_atlanta,City_aurora,City_baltimore,City_denver,City_fort wayne,City_jacksonville,City_los angeles,City_orlando,City_tampa,City_washington,State_ca,State_co,State_dc,State_fl,State_ga,State_in,State_md,day_of_week_listed_Friday,day_of_week_listed_Monday,day_of_week_listed_Saturday,day_of_week_listed_Sunday,day_of_week_listed_Thursday,day_of_week_listed_Tuesday,day_of_week_listed_Wednesday
1740,-81.61259,30.161,6705.0,3.0,2.0,1977.0,70.0,32223.0,370,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,-77.015175,38.944065,1670.0,4.0,4.0,1923.0,9.0,20011.0,309,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2997,-118.282455,34.106243,8193.0,4.0,2.0,1928.0,42.0,90027.0,342,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16152,-118.48726,34.059483,28314.0,8.0,12.0,2009.0,14.0,90049.0,315,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2232,-76.5519,39.358326,7096.0,3.0,3.0,1918.0,105.0,21214.0,410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1358,-84.41682,33.717308,6499.0,2.0,1.0,1930.0,101.0,30310.0,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4246,-104.741425,39.657684,10803.0,3.0,3.0,2005.0,97.0,80013.0,402,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2401,-104.81464,39.726013,10019.0,4.0,2.0,1965.0,7.0,80011.0,316,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5500,-84.37472,33.793213,10454.0,6.0,7.0,2004.0,180.0,30309.0,473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4165,-77.069664,38.943382,6996.0,5.0,5.0,1929.0,2.0,20008.0,313,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2300,-118.37691,34.104603,2999.0,4.0,3.0,1964.0,54.0,90046.0,366,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1920,-76.67186,39.30671,2613.0,4.0,2.0,1920.0,27.0,21216.0,342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1500,-76.9802,38.907085,1460.0,2.0,2.0,1951.0,18.0,20002.0,298,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2040,-76.620026,39.381954,4928.0,3.0,2.0,1955.0,59.0,21212.0,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2428,-81.2717,28.472534,6077.0,4.0,3.0,2001.0,3.0,32829.0,321,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1600,-118.3168,33.985886,4187.0,4.0,2.0,1924.0,4.0,90047.0,304,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2190,-81.33661,28.36608,6001.0,3.0,3.0,2017.0,84.0,32824.0,403,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2028,-76.92766,38.891544,4312.0,5.0,4.0,1930.0,161.0,20019.0,481,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3588,-76.981346,38.930855,4628.0,5.0,4.0,1916.0,59.0,20018.0,381,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1163,-82.44779,28.029497,5250.0,4.0,2.0,1945.0,2.0,33604.0,297,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1037,-81.68546,30.397923,5000.0,3.0,1.0,1957.0,4.0,32208.0,327,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1104,-81.69722,30.373816,12196.8,3.0,1.0,1974.0,141.0,32209.0,467,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1441,-118.29478,33.964878,4080.0,3.0,1.0,1929.0,180.0,90044.0,506,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2488,-81.64794,30.346912,4363.0,6.0,4.0,1914.0,64.0,32206.0,391,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
825,-81.74167,30.303293,5649.0,3.0,1.0,1949.0,3.0,32205.0,305,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3312,-76.95342,38.92344,1872.0,3.0,4.0,2013.0,14.0,20018.0,342,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1607,-76.92632,38.902096,2935.0,2.0,2.0,1945.0,31.0,20019.0,359,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1456,-84.47399,33.70718,83635.2,3.0,3.0,1958.0,23.0,30311.0,352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1320,-118.30148,33.94067,5516.0,2.0,2.0,1938.0,25.0,90047.0,336,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1373,-82.570625,28.03359,7480.0,4.0,2.0,1973.0,171.0,33615.0,501,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3568,-81.26781,28.424694,8867.0,3.0,4.0,2001.0,73.0,32827.0,404,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4100,-82.49276,27.896877,11325.6,5.0,5.0,1944.0,167.0,33611.0,498,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2623,-82.63167,28.064884,5500.0,5.0,4.0,2001.0,6.0,33626.0,337,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4208,-81.50263,28.489761,12632.4,5.0,4.0,2000.0,112.0,32819.0,443,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3082,-81.50356,30.220098,12632.4,4.0,4.0,2019.0,3.0,32256.0,306,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2140,-118.37583,34.111053,6001.0,3.0,4.0,1975.0,23.0,90046.0,356,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4724,-118.322754,34.04697,5459.0,8.0,4.0,1922.0,98.0,90019.0,431,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1944,-84.43832,33.722862,5201.0,3.0,3.0,2005.0,58.0,30311.0,393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4028,-118.36661,34.07848,6306.0,4.0,4.0,2006.0,6.0,90048.0,341,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4853,-118.38486,34.10432,27007.2,4.0,6.0,1959.0,34.0,90069.0,377,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1450,-118.30542,33.967834,5405.0,4.0,2.0,1929.0,2.0,90047.0,320,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1052,-76.976974,38.89413,1840.0,3.0,2.0,1939.0,122.0,20002.0,434,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3174,-84.43638,33.866116,7841.0,4.0,3.0,1992.0,22.0,30327.0,370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1050,-84.480774,33.696438,13503.6,3.0,2.0,1960.0,2.0,30311.0,342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6025,-85.1232,41.23113,21780.0,5.0,5.0,2007.0,76.0,46845.0,431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1742,-118.3481,34.0411,5744.0,4.0,2.0,1923.0,79.0,90019.0,440,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5538,-84.397255,33.83593,36590.4,4.0,5.0,1985.0,69.0,30305.0,431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1108,-81.67261,30.427015,8525.0,2.0,1.0,1953.0,180.0,32218.0,542,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2609,-118.391914,34.098976,5477.0,3.0,3.0,1928.0,3.0,90069.0,349,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2139,-82.47185,27.977411,7800.0,3.0,2.0,1946.0,76.0,33603.0,414,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1344,-81.39941,28.518442,13503.6,3.0,3.0,1984.0,133.0,32805.0,495,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1782,-84.44124,33.728184,13939.2,3.0,3.0,1945.0,13.0,30311.0,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1726,-81.45393,28.352743,5997.0,3.0,2.0,1998.0,59.0,32837.0,421,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2607,-118.313866,34.086605,5805.0,5.0,3.0,1920.0,21.0,90038.0,383,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3300,-81.16948,28.54125,8545.0,5.0,4.0,2007.0,41.0,32828.0,403,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1040,-84.48245,33.77277,33105.6,3.0,1.0,1962.0,9.0,30318.0,374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1184,-76.52715,39.334553,2120.0,3.0,2.0,1964.0,2.0,21206.0,355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2310,-118.36556,34.082954,6550.0,4.0,3.0,1924.0,79.0,90048.0,449,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3904,-77.067665,38.90662,1137.0,3.0,5.0,1830.0,2.0,20007.0,338,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3570,-82.48431,28.072233,14374.8,5.0,4.0,1981.0,15.0,33613.0,393,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6316,-118.32187,34.11871,6308.0,7.0,6.0,1931.0,2.0,90068.0,351,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1132,-84.44258,33.72716,8999.0,3.0,2.0,1945.0,2.0,30311.0,376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2400,-76.614265,39.314537,1359.0,3.0,3.0,1900.0,35.0,21218.0,419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5354,-118.42939,34.056644,6501.0,6.0,8.0,1928.0,81.0,90024.0,466,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2967,-81.408455,28.558699,12632.4,4.0,3.0,1973.0,23.0,32804.0,409,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5698,-81.25759,28.415466,22215.6,5.0,7.0,2019.0,63.0,32827.0,452,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2481,-81.36931,28.546942,6796.0,4.0,3.0,2000.0,169.0,32803.0,559,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1354,-82.3965,28.017845,7500.0,3.0,2.0,1960.0,13.0,33617.0,376,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1656,-76.52843,39.353333,7500.0,4.0,3.0,1942.0,104.0,21206.0,494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
936,-76.49512,39.277588,6450.0,2.0,1.0,1943.0,180.0,21222.0,571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5067,-82.39242,28.020727,42253.2,5.0,5.0,2001.0,24.0,33617.0,415,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2784,-82.48803,28.059538,14374.8,4.0,3.0,1961.0,180.0,33618.0,572,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4893,-81.23086,28.36475,8974.0,5.0,5.0,2014.0,8.0,32832.0,371,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
748,-76.59589,39.28497,702.0,2.0,1.0,1820.0,167.0,21231.0,559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1940,-81.730965,30.278227,16988.4,4.0,2.0,1925.0,3.0,32210.0,395,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1325,-81.398254,28.598778,26136.0,3.0,1.0,1925.0,8.0,32804.0,370,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8750,-81.70197,30.26906,56192.4,6.0,10.0,1941.0,180.0,32210.0,572,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
775,-81.42928,28.526245,6786.0,3.0,1.0,1950.0,69.0,32811.0,461,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1649,-81.69925,30.427395,2241.0,3.0,2.5,2018.0,2.0,32218.0,369,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1951,-85.13918,41.21028,13939.2,4.0,3.0,2019.0,2.0,46845.0,381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4558,-76.49819,39.329517,6117.0,4.0,4.0,2019.0,87.0,21237.0,492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
838,-118.30141,33.94929,4902.0,2.0,1.0,1925.0,180.0,90047.0,585,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5233,-118.36021,34.086365,6499.0,5.0,6.0,1923.0,73.0,90046.0,479,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1554,-81.25502,28.393873,5256.0,3.0,2.0,2013.0,43.0,32827.0,448,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1956,-85.13792,41.210598,10890.0,4.0,3.0,2017.0,180.0,46845.0,594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5266,-82.52065,27.92363,17424.0,4.0,4.0,1972.0,2.0,33629.0,386,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3152,-81.58742,30.293161,38332.8,3.0,3.0,1946.0,82.0,32216.0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1156,-82.453445,28.049324,7875.0,2.0,1.0,1958.0,155.0,33612.0,572,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2459,-81.39186,28.478376,15681.6,5.0,3.0,1972.0,140.0,32839.0,559,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
888,-81.701866,30.353632,4923.0,3.0,1.0,1926.0,51.0,32209.0,472,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2311,-84.42661,33.83059,60983.99999999999,4.0,2.0,1962.0,180.0,30327.0,601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1597,-81.43417,30.290094,19166.4,3.0,2.0,1998.0,2.0,32224.0,418,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2743,-82.306366,28.13585,11325.6,4.0,3.0,2005.0,88.0,33647.0,499,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3336,-82.59287,28.015358,5750.0,5.0,4.0,2002.0,157.0,33615.0,579,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2240,-81.69729,30.428946,19602.0,4.0,2.0,1976.0,168.0,32218.0,591,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2090,-118.40998,34.054935,787564.7999999999,2.0,3.0,1980.0,41.0,90067.0,465,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4404,-77.061516,38.918705,7500.0,3.0,4.0,1936.0,95.0,20008.0,520,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1008,-76.63138,39.327618,248.0,3.0,2.0,1900.0,35.0,21211.0,460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
896,-76.56408,39.29113,897.0,2.0,1.0,1920.0,4.0,21224.0,412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1816,-104.78239,39.66398,4051.0,4.0,2.0,1987.0,7.0,80013.0,407,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2226,-81.47549,30.291231,8992.0,3.0,2.0,2014.0,126.0,32246.0,564,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1428,-118.31119,34.087315,6817.0,2.0,1.0,1910.0,36.0,90038.0,477,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8670,-84.3945,33.84617,35283.600000000006,7.0,9.0,1945.0,180.0,30305.0,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11600,-81.44448,30.35213,33541.200000000004,7.0,11.0,2001.0,180.0,32225.0,622,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2829,-81.15495,28.52075,5302.0,4.0,3.0,2006.0,14.0,32828.0,459,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1495,-82.37422,27.993517,8140.0,4.0,1.0,1959.0,37.0,33610.0,482,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3080,-76.60974,39.321014,1652.0,2.0,2.0,1900.0,76.0,21218.0,523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1193,-81.729774,30.300184,5736.0,3.0,1.0,1944.0,92.0,32205.0,539,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4872,-118.32368,34.091583,6765.0,6.0,6.0,1953.0,161.0,90038.0,608,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1136,-82.444145,27.989414,6580.0,4.0,2.0,1925.0,107.0,33603.0,555,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
794,-82.49695,27.8969,4550.0,2.0,1.0,1957.0,35.0,33611.0,482,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2803,-104.720726,39.557167,2238.0,3.0,3.0,2018.0,78.0,80016.0,530,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2038,-81.6002,30.4411,5501.0,3.0,3.0,2019.0,84.0,32218.0,537,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5911,-81.661125,30.136446,108900.0,5.0,5.0,1973.0,180.0,32223.0,633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1626,-118.18329,34.042606,6134.0,4.0,2.0,1920.0,55.0,90063.0,508,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1407,-82.5513,27.991682,7150.0,4.0,2.0,1970.0,2.0,33634.0,422,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2187,-104.84669,39.709984,6882.0,4.0,2.0,1962.0,70.0,80012.0,529,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1141,-76.56033,39.33909,7096.0,3.0,3.0,1920.0,5.0,21206.0,471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1200,-76.65889,39.330833,1400.0,3.0,3.0,1920.0,180.0,21215.0,647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2282,-104.81292,39.679363,6882.0,4.0,2.0,1983.0,2.0,80014.0,457,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2888,-118.34396,34.032112,3989.0,6.0,4.0,1935.0,3.0,90016.0,454,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,-76.98951,38.892727,1466.0,3.0,2.0,1910.0,14.0,20002.0,489,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
820,-118.27054,33.962708,5199.0,2.0,1.0,1923.0,2.0,90003.0,462,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1582,-104.701225,39.694885,4312.0,3.0,3.0,2004.0,30.0,80018.0,505,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1128,-84.42177,33.729237,20037.6,3.0,1.0,1945.0,180.0,30310.0,656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1800,-84.384575,33.73196,2178.0,3.0,3.0,2005.0,10.0,30315.0,491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
896,-76.622826,39.315712,840.0,2.0,1.0,1900.0,91.0,21211.0,574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3505,-77.04576,38.912067,1800.0,4.0,4.0,1870.0,14.0,20009.0,497,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1980,-118.17173,34.11762,5856.0,4.0,3.0,1950.0,180.0,90042.0,663,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3114,-81.702614,30.295612,15681.6,4.0,2.5,1924.0,127.0,32205.0,611,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1523,-81.29664,28.493196,7199.0,3.0,2.0,1980.0,6.0,32822.0,460,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2989,-76.611664,39.34277,7200.0,6.0,4.0,1921.0,180.0,21218.0,663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2200,-77.02432,38.955486,1720.0,4.0,4.0,1913.0,14.0,20011.0,502,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2499,-118.24894,34.1113,5397.0,5.0,3.0,1928.0,180.0,90039.0,670,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
784,-118.19599,34.04549,3248.0,4.0,2.0,1921.0,180.0,90063.0,675,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4464,-104.76417,39.608757,8233.0,5.0,4.0,1992.0,30.0,80015.0,527,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1839,-118.33765,34.050938,6260.0,4.0,3.0,1923.0,102.0,90019.0,598,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1339,-84.3703,33.80704,10799.0,3.0,2.0,1954.0,62.0,30324.0,542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1344,-84.38585,33.82114,8002.0,3.0,1.0,1925.0,111.0,30305.0,609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2123,-84.42722,33.748272,9100.0,3.0,2.0,1950.0,130.0,30314.0,631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1161,-84.40531,33.732735,8059.0,3.0,2.0,1950.0,68.0,30310.0,569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
977,-84.35895,33.698048,14810.4,3.0,1.0,1966.0,3.0,30315.0,478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2508,-81.491875,28.396784,1742.0,3.0,5.0,2018.0,180.0,32836.0,682,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2524,-118.30793,34.04056,5711.0,4.0,2.0,1905.0,180.0,90006.0,688,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4631,-81.255486,28.415993,15681.6,4.0,6.0,1987.0,180.0,32827.0,692,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
672,-85.08877,41.067436,4800.0,2.0,1.0,1950.0,78.0,46803.0,590,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
970,-81.65172,30.379246,5147.0,3.0,2.0,1936.0,92.0,32208.0,604,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3404,-118.27102,33.94129,5400.0,10.0,6.0,2016.0,98.0,90003.0,610,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2751,-81.38538,28.494326,12196.8,4.0,3.0,2010.0,50.0,32839.0,529,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2504,-81.82841,30.309341,11761.2,4.0,3.0,2000.0,111.0,32221.0,626,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1342,-118.26988,33.986584,4466.0,4.0,3.0,1923.0,2.0,90003.0,521,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
