State,Address,City,sale_price,sale_date,Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Days On Trulia,Zipcode,listing_date,Days on Market
fl,804 calvert st,jacksonville,89000,2021-03-15,1250,-81.66724,30.378563,4996.0,3.0,1.0,1924.0,180.0,32208.0,2019-03-23,723
fl,2607 larkspur ave,jacksonville,1485000,2021-03-15,1379,-81.705635,30.375078,8198.0,3.0,1.0,1958.0,136.0,32209.0,2019-05-06,679
fl,1489 steele st,jacksonville,42200,2021-03-15,1089,-81.67946,30.345121,3690.0,3.0,1.0,1930.0,18.0,32209.0,2019-09-01,561
md,2842 cub hill rd,baltimore,285000,2021-03-15,1560,-76.51611,39.4141,13503.6,4.0,2.0,1950.0,2.0,21234.0,2019-09-18,544
ca,9301 sierra mar dr,los angeles,2900029,2021-03-24,3433,-118.393814,34.095257,5868.0,3.0,4.0,1990.0,69.0,90069.0,2019-07-12,621
md,6414 dogwood rd,baltimore,335000,2021-03-25,1560,-76.7301,39.317463,10758.0,6.0,5.0,1952.0,96.0,21207.0,2019-06-15,649
fl,4066 booker st,orlando,95000,2021-03-31,572,-81.42752,28.524988,5702.0,2.0,1.0,1958.0,118.0,32811.0,2019-05-24,677
ga,4132 carmain dr ne,atlanta,710000,2021-04-01,2813,-84.36147,33.867615,20037.6,4.0,3.0,1950.0,35.0,30342.0,2019-08-15,595
ca,220 w 112th st,los angeles,940009,2021-04-02,3700,-118.2769,33.93268,7208.0,10.0,7.0,1921.0,21.0,90061.0,2019-08-29,582
ca,2703 dalton ave,los angeles,929009,2021-04-02,2227,-118.30444,34.03073,7180.0,7.0,2.0,1908.0,7.0,90018.0,2019-09-12,568
dc,1007 i st se,washington,1060000,2021-04-07,1264,-76.992256,38.87908,1462.0,3.0,1.0,1920.0,62.0,20003.0,2019-07-19,628
ca,2600 aberdeen ave,los angeles,7800078,2021-04-12,8622,-118.28898,34.11788,38768.4,6.0,7.0,1931.0,180.0,90027.0,2019-03-23,751
fl,2203 miller oaks ct,jacksonville,1515000,2021-04-15,5800,-81.62499,30.234968,21780.0,6.0,6.0,1979.0,2.0,32217.0,2019-09-25,568
fl,5101 maggiore st,coral gables,1125000,2021-04-15,3200,-80.26357,25.722635,10000.0,4.0,3.0,1953.0,29.0,33146.0,2019-08-21,603
fl,1431 coruna ave,coral gables,2250000,2021-04-15,4932,-80.2814,25.653994,11325.6,5.0,6.0,2007.0,89.0,33156.0,2019-06-22,663
fl,6444 dor mil ct,jacksonville,85000,2021-04-15,1493,-81.72527,30.232878,11761.2,4.0,3.0,1984.0,180.0,32244.0,2019-03-23,754
fl,9206 shad creek dr,jacksonville,335000,2021-04-15,1997,-81.437,30.397177,44866.8,3.0,2.0,2018.0,180.0,32226.0,2019-03-23,754
fl,401 garlenda ave,coral gables,840000,2021-04-15,1712,-80.26129,25.71064,6500.0,4.0,2.0,1962.0,2.0,33146.0,2019-10-14,549
co,7677 e arizona dr,denver,1010000,2021-04-19,2711,-104.8975,39.694748,13939.2,5.0,3.0,1968.0,3.0,80231.0,2019-10-10,557
ca,1551 crater ln,los angeles,1056510,2021-04-20,1774,-118.44386,34.099422,2662.0,3.0,3.0,1931.0,106.0,90077.0,2019-06-05,685
ga,1787 willis mill rd sw,atlanta,200000,2021-04-20,3300,-84.47019,33.70709,23958.000000000004,5.0,4.0,2008.0,180.0,30311.0,2019-03-23,759
md,323 e 20th st,baltimore,295000,2021-04-23,2200,-76.61165,39.312195,871.0,4.0,2.0,1920.0,180.0,21218.0,2019-03-23,762
md,3820 milford mill rd,baltimore,108000,2021-04-26,1475,-76.75025,39.358765,6600.0,3.0,2.0,1955.0,2.0,21244.0,2019-09-25,579
md,128 s chapel st,baltimore,245000,2021-04-27,1250,-76.58984,39.289776,696.0,2.0,2.0,1900.0,20.0,21231.0,2019-08-30,606
ca,5930 e walton st,long beach,825008,2021-04-28,1248,-118.116066,33.80352,6034.0,3.0,2.0,1954.0,11.0,90815.0,2019-09-08,598
fl,2800 casa del rio ter,jacksonville,1650000,2021-04-29,3612,-81.63363,30.193552,60548.4,5.0,4.0,2003.0,108.0,32257.0,2019-06-03,696
md,2040 gough st,baltimore,255000,2021-04-30,1730,-76.58743,39.288105,1041.0,3.0,2.0,1900.0,34.0,21231.0,2019-08-16,623
ga,67 esten st se,atlanta,628005,2021-04-30,2043,-84.353004,33.751896,5053.0,3.0,3.0,2015.0,97.0,30316.0,2019-06-14,686
co,3711 s espana way,aurora,0,2021-05-04,2178,-104.760826,39.649635,3398.0,3.0,4.0,1984.0,2.0,80013.0,2019-09-20,592
ca,8957 kennedy st,riverside,465000,2021-05-06,1594,-117.47884,33.9694,7840.0,4.0,3.0,1956.0,27.0,92509.0,2019-10-03,581
ca,2068 w 29th st,los angeles,1080010,2021-05-07,1450,-118.31098,34.02899,5575.0,2.0,1.0,1908.0,104.0,90018.0,2019-06-07,700
ca,749 w 104th st,los angeles,525005,2021-05-07,1091,-118.28878,33.94255,4120.0,2.0,1.0,1936.0,38.0,90044.0,2019-08-12,634
fl,1226 sophie blvd,orlando,150000,2021-05-07,1175,-81.20407,28.560635,6120.0,2.0,2.0,1986.0,55.0,32828.0,2019-08-01,645
dc,5119 bass pl se,washington,400000,2021-05-11,1452,-76.92758,38.885384,4000.0,2.0,2.0,1941.0,141.0,20019.0,2019-05-01,741
fl,2404 e cayuga st,tampa,160000,2021-05-11,974,-82.43233,27.98676,6050.0,3.0,1.0,1957.0,21.0,33610.0,2019-08-30,620
fl,2234 5th ave,jacksonville,132000,2021-05-14,1472,-81.6937,30.41091,40510.8,3.0,1.0,1943.0,2.0,32208.0,2019-09-17,605
fl,11706 rambling oak blvd,orlando,750000,2021-05-15,3297,-81.17733,28.40474,47916.00000000001,4.0,4.0,2018.0,140.0,32832.0,2019-05-02,744
fl,1981 ibis point ln,jacksonville,100,2021-05-15,2231,-81.44395,30.313122,10486.0,4.0,3.0,1997.0,43.0,32224.0,2019-08-07,647
ca,12345 deerbrook ln,los angeles,4195041,2021-05-17,4809,-118.48446,34.074516,10230.0,4.0,4.0,1958.0,57.0,90049.0,2019-07-24,663
ga,4320 lakehaven dr ne,atlanta,2000000,2021-05-28,12604,-84.35097,33.87278,16552.8,6.0,8.0,2006.0,170.0,30319.0,2019-04-02,787
ca,1420 rising glen rd,los angeles,3400034,2021-05-28,4174,-118.383125,34.096786,14374.8,3.0,4.0,1955.0,13.0,90069.0,2019-09-06,630
ca,2738 council st,los angeles,1695016,2021-06-01,3197,-118.278046,34.071632,4806.0,6.0,5.0,1963.0,55.0,90026.0,2019-07-26,676
fl,13787 granger ave,orlando,782500,2021-06-01,4077,-81.25458,28.369345,7469.0,4.0,5.0,2018.0,180.0,32827.0,2019-03-23,801
ca,711 chestnut ave,los angeles,895008,2021-06-01,1472,-118.17214,34.117443,7503.0,4.0,3.0,1914.0,7.0,90042.0,2019-09-12,628
fl,5161 wilton walk dr,jacksonville,1500000,2021-06-01,4422,-81.44463,30.253422,16117.2,5.0,5.0,2009.0,180.0,32224.0,2019-03-23,801
md,5017 chalgrove ave,baltimore,3220,2021-06-02,1024,-76.67032,39.34963,1441.0,2.0,1.0,1938.0,2.0,21215.0,2019-09-17,624
fl,3791 golden reeds ln,jacksonville,460000,2021-06-03,2553,-81.44833,30.27707,7601.0,5.0,3.0,2002.0,97.0,32224.0,2019-06-14,720
ca,7322 w 90th st,los angeles,1294012,2021-06-04,1848,-118.423256,33.954876,6048.0,3.0,3.0,1950.0,139.0,90045.0,2019-05-04,762
fl,8718 elmwood ln,tampa,675000,2021-06-08,2250,-82.58183,27.989323,7700.0,4.0,3.0,1963.0,2.0,33615.0,2019-10-10,607
ca,751 s windsor blvd,los angeles,2150021,2021-06-09,2763,-118.32249,34.060524,8973.0,5.0,3.0,1920.0,55.0,90005.0,2019-07-26,684
ca,1516 w 67th st,los angeles,535005,2021-06-11,959,-118.30302,33.9784,4040.0,3.0,1.0,1922.0,2.0,90047.0,2019-10-13,607
md,1023 wagner rd,towson,910000,2021-06-15,6200,-76.6404,39.39034,43560.0,5.0,6.0,1978.0,2.0,21204.0,2019-09-22,632
fl,14115 southern red maple dr,orlando,400000,2021-06-15,1995,-81.146866,28.52322,6430.0,4.0,2.0,2004.0,30.0,32828.0,2019-08-20,665
fl,8179 chilton dr,orlando,1300000,2021-06-15,5402,-81.495316,28.41065,9391.0,7.0,8.0,2015.0,180.0,32836.0,2019-03-23,815
fl,160 bal cross dr,bal harbour,2925000,2021-06-15,3015,-80.126656,25.893059,9991.0,5.0,5.0,1947.0,2.0,33154.0,2019-10-16,608
ca,2649 arvia st,los angeles,1550015,2021-07-01,3293,-118.22979,34.096165,10890.0,9.0,3.0,1885.0,19.0,90065.0,2019-08-31,670
co,271 s nome st,aurora,265000,2021-07-02,1352,-104.851006,39.71168,1307.0,2.0,2.0,1982.0,112.0,80012.0,2019-05-30,764
md,2212 fleet st,baltimore,182250,2021-07-02,1520,-76.58534,39.285072,866.0,3.0,3.0,1880.0,79.0,21231.0,2019-07-02,731
fl,7020 knotts dr,jacksonville,163000,2021-07-12,1530,-81.76006,30.257034,8253.0,3.0,2.0,1960.0,2.0,32210.0,2019-10-17,634
fl,2711 w braddock st,tampa,197500,2021-07-14,1100,-82.48783,27.972752,5150.0,3.0,2.0,1951.0,115.0,33607.0,2019-05-27,779
md,13126 sylvan ave,middle river,145000,2021-07-14,1184,-76.35692,39.375866,6250.0,3.0,1.0,1947.0,13.0,21220.0,2019-09-06,677
fl,4918 sumner creek dr,jacksonville,425000,2021-07-15,3159,-81.58627,30.159086,174240.0,5.0,4.0,1997.0,3.0,32258.0,2019-10-01,653
fl,lee rd,jacksonville,345000,2021-07-15,2418,-81.6334,30.080168,43560.0,4.0,3.0,2019.0,180.0,32259.0,2019-03-23,845
fl,1410 ingleside ave,jacksonville,440000,2021-07-15,2613,-81.71047,30.302057,6503.0,6.0,4.0,1927.0,180.0,32205.0,2019-04-23,814
ca,1343 s dunsmuir ave,los angeles,1070010,2021-07-16,2132,-118.35375,34.049133,5984.0,4.0,4.0,1924.0,48.0,90019.0,2019-09-06,679
dc,4560 c st se,washington,740000,2021-07-23,4089,-76.9373,38.886826,7688.0,6.0,4.0,1979.0,4.0,20019.0,2019-09-15,677
ca,5864 abernathy dr,los angeles,1850018,2021-07-26,3062,-118.384155,33.970825,7398.0,6.0,4.0,1952.0,2.0,90045.0,2019-09-27,668
ca,426 n reno st,los angeles,1090010,2021-07-30,1861,-118.2776,34.076702,3614.0,4.0,4.0,1924.0,175.0,90026.0,2019-03-28,855
co,21538 e ottawa cir,aurora,0,2021-08-09,5608,-104.737785,39.591454,12196.8,5.0,4.0,1999.0,108.0,80016.0,2019-06-05,796
dc,5019 klingle st nw,washington,0,2021-08-10,7395,-77.10082,38.93181,7200.0,5.0,6.0,1952.0,9.0,20016.0,2019-09-10,700
md,447 grindall st,baltimore,198000,2021-08-11,803,-76.60772,39.277924,1306.0,2.0,2.0,1880.0,166.0,21230.0,2019-04-06,858
dc,621 newton pl nw,washington,0,2021-08-11,1204,-77.022964,38.934074,1810.0,3.0,2.0,1915.0,42.0,20010.0,2019-08-08,734
fl,4347 hudnall rd,jacksonville,230000,2021-08-15,1917,-81.62082,30.279255,21344.4,4.0,3.0,1955.0,118.0,32207.0,2019-05-24,814
ca,7882 angus way,riverside,640000,2021-08-24,2676,-117.32049,33.90871,8712.0,5.0,3.0,2000.0,2.0,92508.0,2019-09-17,707
md,1722 e oliver st,baltimore,45000,2021-08-24,700,-76.59353,39.307716,225.0,3.0,1.0,1910.0,9.0,21213.0,2019-10-09,685
md,231 s madeira st,baltimore,168000,2021-08-24,572,-76.58507,39.288586,473.0,2.0,2.0,1911.0,20.0,21231.0,2019-08-30,725
md,209 s highland ave,baltimore,229000,2021-08-25,1576,-76.56892,39.289936,1450.0,2.0,3.0,1920.0,35.0,21224.0,2019-08-15,741
co,991 s wheeling st,aurora,0,2021-08-27,2190,-104.83438,39.69743,8581.0,5.0,2.0,1966.0,7.0,80012.0,2019-10-08,689
ca,1101 w 87th st,los angeles,635006,2021-09-02,1687,-118.29399,33.95926,6082.0,5.0,2.0,1915.0,180.0,90044.0,2019-03-23,894
md,1226 cleveland st,baltimore,114000,2021-09-03,1344,-76.63324,39.280045,871.0,2.0,1.0,1900.0,180.0,21230.0,2019-03-23,895
ca,1509 e 108th st,los angeles,780007,2021-09-07,3219,-118.24791,33.93813,8649.0,7.0,4.0,1918.0,79.0,90059.0,2019-07-02,798
fl,12211 twin branch acres rd,tampa,585000,2021-09-08,2444,-82.6351,28.053349,3485.0,4.0,3.0,1985.0,4.0,33626.0,2019-09-15,724
md,163 n potomac st,baltimore,155000,2021-09-14,1200,-76.574684,39.294544,36590400.0,2.0,1.0,1920.0,3.0,21224.0,2019-10-09,706
fl,12538 braxted dr,orlando,370000,2021-09-14,1969,-81.39849,28.38466,10868.0,3.0,2.0,1990.0,6.0,32837.0,2019-09-13,732
md,5917 greenspring ave,baltimore,349900,2021-09-15,2880,-76.67466,39.36601,4792.0,4.0,4.0,2003.0,180.0,21209.0,2019-03-23,907
md,530 n potomac st,baltimore,75000,2021-09-20,1755,-76.57535,39.297646,871.0,3.0,1.0,1915.0,75.0,21205.0,2019-07-06,807
co,9079 e harvard ave,denver,2532167,2021-09-21,6668,-104.88234,39.66993,10454.0,4.0,5.0,2019.0,180.0,80231.0,2019-03-23,913
co,3283 s jericho ct,aurora,575000,2021-09-23,2608,-104.749146,39.657696,7841.0,3.0,3.0,2003.0,48.0,80013.0,2019-08-07,778
fl,2220 alicia ln,atlantic beach,1250000,2021-09-24,2598,-81.39893,30.355143,5776.0,3.0,4.0,2001.0,109.0,32233.0,2019-06-02,845
md,3615 erdman ave,baltimore,112350,2021-09-24,1800,-76.570175,39.317356,2000.0,3.0,2.0,1941.0,20.0,21213.0,2019-08-30,756
fl,4112 e sewaha st,tampa,247100,2021-09-30,1232,-82.41297,28.034943,6000.0,3.0,2.0,1993.0,67.0,33617.0,2019-07-14,809
fl,4427 royal palm ave,miami beach,1980000,2021-09-30,2130,-80.12775,25.81752,7500.0,4.0,3.0,1936.0,62.0,33140.0,2019-08-02,790
ca,3634 brayton ave,long beach,929009,2021-10-01,1003,-118.17492,33.823254,6370.0,3.0,2.0,1925.0,7.0,90807.0,2019-10-08,724
md,1008 collier run rd,middle river,485000,2021-10-07,3504,-76.41949,39.352627,6970.0,4.0,3.0,2018.0,41.0,21220.0,2019-09-20,748
fl,1815 gregory rd,orlando,2400000,2021-10-07,5070,-81.2457,28.52284,871200.0,4.0,4.0,2000.0,180.0,32825.0,2019-03-23,929
fl,3609 e comanche ave,tampa,268000,2021-10-08,1344,-82.419556,27.997347,5406.0,4.0,2.0,2002.0,177.0,33610.0,2019-03-26,927
fl,1551 ancona ave,coral gables,945000,2021-10-08,1892,-80.285805,25.721512,7350.0,3.0,2.0,1969.0,9.0,33146.0,2019-09-10,759
md,3702 callaway ave,baltimore,160000,2021-10-12,1512,-76.67723,39.3305,7700.0,5.0,2.0,1923.0,25.0,21215.0,2019-08-25,779
md,1910 park ave,baltimore,354900,2021-10-13,3860,-76.62827,39.31232,1363.0,4.0,4.0,1906.0,107.0,21217.0,2019-06-04,862
fl,11215 pinewood cove ln,orlando,320000,2021-10-14,1846,-81.22062,28.580093,5866.0,4.0,2.0,2003.0,155.0,32817.0,2019-04-17,911
fl,3266 palatka st,orlando,530000,2021-10-27,3043,-81.32448,28.357609,6001.0,5.0,3.0,2015.0,133.0,32824.0,2019-05-09,902
ca,2511 w 4th st,los angeles,995009,2021-10-29,2093,-118.27732,34.064552,6496.0,3.0,3.0,1940.0,180.0,90057.0,2019-03-23,951
ca,631 n martel ave,los angeles,3700037,2021-11-01,4122,-118.35143,34.082798,6299.0,4.0,5.0,2016.0,2.0,90036.0,2019-10-18,745
md,1826 n milton ave,baltimore,95000,2021-11-01,672,-76.583374,39.31195,1014.0,3.0,1.0,1915.0,180.0,21213.0,2019-03-23,954
ca,898 crenshaw blvd,los angeles,1300013,2021-11-02,2620,-118.32163,34.05637,7305.0,5.0,3.0,1922.0,15.0,90005.0,2019-09-04,790
md,2612 kentucky ave,baltimore,61000,2021-11-04,896,-76.57481,39.32661,1598.0,3.0,2.0,1953.0,2.0,21213.0,2019-10-17,749
md,3000 hudson st,baltimore,715000,2021-11-05,3344,-76.57398,39.282475,2278.0,3.0,3.0,2008.0,84.0,21224.0,2019-06-27,862
fl,1961 w 26th st,jacksonville,38500,2021-11-19,1326,-81.68977,30.360172,8264.0,4.0,2.0,1942.0,2.0,32209.0,2019-10-22,759
dc,1443 corcoran st nw,washington,1575000,2021-12-02,2770,-77.033714,38.91207,1853.0,3.0,4.0,1900.0,97.0,20009.0,2019-06-14,902
dc,4612 hunt pl ne,washington,330000,2021-12-09,2709,-76.93597,38.90089,5780.0,4.0,3.0,1919.0,86.0,20019.0,2019-06-25,898
md,556 s bentalou st,baltimore,38500,2021-12-29,1440,-76.65227,39.280495,958.0,3.0,1.0,1920.0,147.0,21223.0,2019-04-25,979
md,2327 essex st,baltimore,268000,2021-12-30,1096,-76.583466,39.283337,684.0,2.0,2.0,1860.0,27.0,21224.0,2019-08-23,860
fl,5943 masters blvd,orlando,2100000,2022-01-10,5447,-81.51391,28.467773,20037.6,4.0,6.0,1996.0,180.0,32819.0,2019-03-23,1024
